               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.067496,            0.035912,            0.077326,            0.098448,             0.33632,            0.069097,             0.03926,            0.026304,            0.015006,            0.052856,             0.07012,             0.00332,             0.00332
                   1,            0.046121,            0.025543,            0.071866,             0.25788,             0.21353,            0.089243,            0.045496,            0.031827,            0.012109,            0.051064,            0.040098,           0.0066314,           0.0066314
